id,title,year,episode,song,artists
253584,The Marty Stuart Show,2008.0,John Anderson (#3.11),Hollywood Boogie,harry stinson+kenny vaughan+marty stuart+paul martin+the fabulous superlatives
649731,The Bitch,1979.0,,Love of My Life,ben findon+mike myers+the dooleys
312539,Veronica Mars,2004.0,Credit Where Credits Due (#1.2),Word Up,
677938,The Perfect Holiday,2007.0,,Good King Wenceslaus,
575317,Petes Christmas,2013.0,,Christmas Time Again,lesley barber+lisa lambert+gavin hope+rob piltch+adam hay
721835,When Skies Are Blue,2011.0,,Skeleton Angel,tony nawrocki+james patrick gallagher
302298,Top of the Pops,1964.0,(1994-12-15),Ill Find You,michelle gayle
517954,License to Wed,2007.0,,Groove Is in the Heart,dmitry brill+dong-hwa chung+q-tip+herbie hancock+lady miss kier+dee-lite+arrangement with warner music group film+tv licensing
1220,20 to 1,2005.0,Great Aussie Movies (#3.5),Love Is In The Air,john paul young+harry vanda /george young
640764,Teen Patti,2010.0,,Intezar Me Chupa Kahi,irfan siddiqui+salim merchant+suleiman merchant+naresh kamat
248759,The Huckleberry Hound Show,1958.0,Lawman Huck/Light Headed Cat/Dogged Sheep Dog (#3.12),The Huckleberry Hound Show Theme,
627082,Spun,2002.0,,Loving You Sunday Morning,the djali zwan
182854,Poketto monsutâ - Daiyamondo pâru,2006.0,Back to Basics  Team Rocket!? (#1.92),Kaze no Messêji,mai mizuhashi+saki
279690,The Tonight Show with Jay Leno,1992.0,(#21.79),The Boys Are Back in Town,phil lynott+the tonight show band
474523,Hoppy-Go-Lucky,1952.0,,I Cover the Waterfront,johnny green
262271,The Powerpuff Girls,1998.0,See Me  Feel Me  Gnomey (#5.7),Give Me Your Answer,jess harnell
398814,Coses que passen...,2006.0,,Ventilador R80,ramón giménez+juan luis leprevost artiach+marina la canillas+ojos de brujo
73690,Donny & Marie,1997.0,(1999-03-02),The Seeker,dolly parton
118522,Idols,2002.0,Top 5: My Idols (#3.27),Never Too Much,luther vandross+karin kortje
290640,The Young and the Restless,1973.0,(#1.7373),Nadias Theme,barry de vorzon+perry botkin jr.
353383,Arthur,1981.0,,Santa Claus is Coming to Town,j. fred coots+haven gillespie+dudley moore
209502,Shaun the Sheep,2007.0,Still Life (#1.6),Lifes a Treat,vic reeves+mark thomas
231372,TFI Friday,1996.0,(2015-10-16),Rumour Has It,adele
494186,Journey Back to Oz,1972.0,,An Elephant Never Forgets,jimmy van heusen+sammy cahn+ethel merman
699192,Tommys Hollywood Report,1988.0,,Drive My Car,john lennon+paul mccartney+the beatles
283903,The Walking Dead,2010.0,Inmates (#4.10),The Walking Dead Main Title,bear mccreary
508024,La huella del chacal,1956.0,,Corrido del Rayo,nico jiménez+antonio aguilar
342163,Alamo Gold,2008.0,,Name Dropper,cadwell fletcher+dennis eby+blind ray+the mice+bruce k. jamison+dennis mcelwee+henry terrell+andrew mears+eddie terrell
498789,Keanu,2016.0,,Night Is On My Mind,oliver goldstein+vaughn oliver+oliver+arrangement with the greater goods co.
325941,Merci la vie,1991.0,,Dixit dominus,antonio vivaldi+orchestre de chambre de lausanne
388012,Chalet Girl,2011.0,,Bad Company,this is freedom+jon scott+ben collard+henry swash+dan graham
549665,My Dream Is Yours,1949.0,,With Plenty of Money and You,harry warren+doris day   during the audition for doug
328439,2015 Billboard Music Awards,2015.0,,The Night is Still Young,nicki minaj
713749,Vietcong,2002.0,,Riot On Sunset Strip,tony valentino+john fleckenstein+the standells
489962,Jamboree!,1957.0,,Twenty-Four Hours a Day,martin kalmanoff+aaron schröder
202508,Saturday Night Live,1975.0,Katie Holmes/Dave Matthews Band (#26.13),The Space Between,dave matthews band
35496,Brigadoon: Marin to Melan,2000.0,Lost in Colors (#1.14),Kaze no ao  umi no midori,yuji yoshino+ikuko
444810,Freckles Comes Home,1942.0,,Where We Dream Tonight,eddie cherkose+edward j. kay+gale storm+johnny downs
586266,Quest-ce quon va faire de toi?,2012.0,,Vous permettez monsieur ?,salvatore adamo
586958,Quest for Camelot Sing-Alongs,1998.0,,This Old Knight,billy west+the celestial singers
701010,Tout ce qui brille,2010.0,,Chill Over,
685212,The Soul of a Man,2003.0,,Slow Down,j.b. lenoir
688960,The Ultimate Truth,2004.0,,Something Real,james mcilwraith+justin bryant
693482,Theres a Girl in My Heart,1949.0,,Over the Waves,juventino rosas
231610,Takahashi Rumiko gekijô,2003.0,Hachi no naka (#1.4),Opening Theme,shôko
526164,Lovedolls Superstar,1986.0,,Fake Carpenters,kristian hoffman
456712,Granaderos del amor,1934.0,,La mujer fue inventada para obedecer,troy sanders
650082,The Blue Black Hussar,2013.0,,Press Darlings,adam ant
201541,Saturday Night Live,1975.0,Buck Henry/Bette Midler (#4.20),Martha,bette midler
299671,Top of the Pops,1964.0,(1978-04-20),Night Fever,barry gibb+robin gibb+maurice gibb+the bee gees
561673,O Segredo dos Diamantes,2014.0,,Poeiras da Ilusão,chico amaral+samuel rosa
704150,Trzy etiudy Chopina,1944.0,,Etiude op. 10 no. 12 (Revolution),frédéric chopin+witold malcuzynski
357966,Bad Golf My Way,1994.0,,Bring on the Girls,dennis farnon
684960,The Smurfs,2011.0,,Ride of the Valkyries,richard wagner
296390,Todds Pop Song Reviews,2009.0,Jealous by Nick Jonas (#7.5),Jealous,nick jonas+nolan lambroza+simon wilcox
141625,Los Serrano,2003.0,Los padres de ella (#7.16),Llegará la tormenta (A Hard Rains A-Gonna Fall),bob dylan+amaral
299200,Top of the Pops,1964.0,(1977-06-16),I Just Wanna Be Your Everything,barry gibb+andy gibb
32350,Blues Clues,1996.0,Blues Charts! (#6.13),We Just Got a Letter,donovan patton
678440,The Pigskin Palooka,1937.0,,Good Old Days,leroy shield
584526,Public Access,2010.0,,Eggs in a Briar Patch,david byrne+arrangement with mold fig music+inc.
470547,Hilary and Jackie,1998.0,,Toy Symphony,joseph haydn
595466,Rising Damp,1980.0,,Santa Lucia,
376967,Brimstone,2008.0,,Fear of Flying,my constant downfall
344750,Almosting It,2016.0,,Lucre,edmund dantes+ryan peck+andrew stensaas
200759,Santa Barbara,1984.0,(#1.135),On the Wings of Love,jeffrey osborne
178704,Parks and Recreation,2009.0,Partridge (#5.17),Parks and Recreation Main Theme,gaby moreno+vincent jones
604348,Satans Little Helper,2004.0,,Anarchy,ed walsh   / jon fields  / joe sears+wtw3
43745,Celebrity Splash! Australia,2013.0,Heat 2 (#1.2),Sexy and I Know It,lmfao+stefan gordy+jamahl listenbee+erin beck+g.m. robertson+kenneth oliver
559604,Nos sobran los motivos,2004.0,,Una canción para la Magdalena,joaquín sabina+pablo milanés
67062,Deixa-me Amar,2007.0,(#1.58),Tu pertences a mim,os azeitonas
497684,Karaoke Revolution,2003.0,,Hey Jealousy,
554220,Neighbors 2: Sorority Rising,2016.0,,I OWN IT,andrew wallace+angel haze+autumn rowe+nacey
277741,The Tonight Show with Jay Leno,1992.0,(#19.4),They Cant Take That Away from Me,george gershwin+ira gershwin
525869,Love on a Ladder,1934.0,,O Sole Mio,eduardo di capua+edgar kennedy  to florence lake
228349,Sueño de amor,2016.0,(#1.47),Para estar contigo,jorge eduardo murguía+mauricio arriaga+paulina+david holguín
338417,Abeltje,1998.0,,The Christmas Show,
466486,Heart of an Empire,2007.0,,The Word,pallet
645213,The 68th Annual Tony Awards,2014.0,,For Good,stephen schwartz+jenni barber+christine dwyer
171912,One Hit Wonderland,2012.0,Smooth Criminal by Alien Ant Farm (#2.13),Smooth Criminal,michael jackson
82286,Empire,2015.0,Without a Country (#2.2),Empire End Credits Theme,fil eisler
411286,Der bayerische Rebell,2004.0,,Feind,hans söllner
279261,The Tonight Show with Jay Leno,1992.0,(#21.144),Live and Let Die,paul mccartney+linda mccartney+the tonight show band
218148,So You Think You Can Dance,2005.0,Two of Six Voted Off (#5.21),Already Gone,kelly clarkson
210081,Shindig!,1964.0,(#1.11),Come On  Children,bessie griffin+the gospel pearls
533983,Marjoe,1972.0,,Thank God My Troubles Are Over,reverend bud chambers
378491,Brotherhood,2016.0,,Brotherhood,young thrill+mav
661076,The Galavant Showcase,2014.0,,Thats How You Know,alan menken
26256,Belmonte,2013.0,(#1.116),Mãe Negra,cais do sodré funk connection
179618,Patalliro!,1982.0,Pulalas Brother (#1.40),Patalliro!,kaoru itô+fusako fujimoto
707099,Un 32 août sur terre,1998.0,,Printemps Été,jean leloup   / michel dagenais+jean leloup
13504,Anazâ,2012.0,Konpeki (#1.8),Anamnesis,annabel
538603,Mercedes Sosa: como un pájaro libre,1983.0,,Como un pajaro libre,mercedes sosa
253262,The Marty Stuart Show,2008.0,Brandy Clark (#6.24),Traveling The Highway Home,frankie bailes+walter bailes+leroy troy
727517,Wretches & Jabberers,2011.0,,Birdsong (Reprise),leah siegel+j. ralph
71095,Direito de Amar,1987.0,,Dias de Lua,cláudio cartier+paulo césar feital
649162,The Big Gay Musical,2009.0,,I Wanna Be a Slut,rick crom+daniel robinson
126449,KaBlam!,1996.0,Kablam! Gets Results (#1.6),Dramatic Cue (h),ronald hanmer
403645,Dairantô Sumasshu Burazâzu ekkusu,2008.0,,Title (Kid Icarus),hirokazu tanaka
383219,Camera Hunting,1935.0,,Swinging Robin,george j. trinkaus
678713,The Place to Get Well,1958.0,,Wistful Comedy (3-TC-204A),william loose+john seely
490211,Janice Beard 45 WPM,1999.0,,Bomba Venezuela,victor hugo+victor hugo la banda
417896,Dogs in Space,1986.0,,Tequila,chuck río
465664,Hawks,1988.0,,CELEBRATION DE LA VIE - THEME FROM HAWKS,barry gibb+robin gibb+maurice gibb
184603,Pokémon,1998.0,Win  Lose or Drew! (#6.35),I Wanna Be a Hero,john siegler+david kos rolfe
462212,Half Baked,1998.0,,Looking Good To Me,tonya pointer+dewayne staten sr.+alonzo simmons jr.+kapin ferguson+jr.+nonchalant
51736,Criminal Minds,2005.0,52 Pickup (#4.9),Around Here (feat. Josh Patrick),peri
370458,Blink 182: The Urethra Chronicles,1999.0,,Family Reunion,mark hoppus+scott raynor+blink 182
131046,Kyle XY,2006.0,Ghost in the Machine (#2.9),The Funeral,band of horses+written band of horses
55152,Daily Ukulele,2013.0,Gun Shy - Widowspeak (#1.13),Gun Shy,olivia vessel
492085,Jimi Hendrix: Live at Woodstock,1999.0,,Voodoo Child (Slight Return),jimi hendrix
642958,That Thing You Do!,1996.0,,Ohio State Fair,mike piccirillo
46274,Cirque du Soleil: Fire Within,2002.0,(#1.7),Alegría (Remix),franco dragone+claude amesse+manuel tadros+rené dupéré
161092,Music Scene,1969.0,(#1.1),World,james brown
690754,The Wedding Singer,1998.0,,Thats All,alan brandt+bob haymes+adam sandler
464268,Hard Ticket to Hawaii,1987.0,,Hard Ticket,gary stockdale+bob moore
494595,Juarez,1939.0,,Battle Hymn of the Republic,william steffe
542097,Mischief,1985.0,,School Days,chuck berry
512668,Law of the Plains,1938.0,,Tumbling Tumbleweeds,bob nolan+the sons of the pioneers  over opening credits
68945,Deutschland 83,2015.0,Atlantic Lion (#1.3),Wrapped Around Your Finger,sting+the police
530020,Mafia: The City of Lost Heaven,2002.0,,The Mooche,duke ellington+irving mills+lonnie johnson
639883,Tapped,2009.0,,ROW  ROW  ROW YOUR BOAT,eliphalet oram lyte
255511,The Match Game,1962.0,Faye Emerson & Jack E. Leonard (#1.105),A Swingin Safari (The Theme of The Match Game),bert kaempfert
31625,Black Sails,2014.0,X. (#2.2),Theme From Black Sails,bear mccreary
196641,Rock Concert,1973.0,(1979-02-10),Sexy Lady,rick james+the stone city band
676187,The November Man,2014.0,,Keep It Up,makao+arrangement with ceg rights b.v.
392722,Citizen Shane,2004.0,,My World,charles manson
601340,S.O.S.: Mulheres ao Mar 2,2015.0,,Cielito Lindo,quirino mendoza  y cortés
454271,Goin South,1978.0,,Available Space,ry cooder
264512,The Ren & Stimpy Show,1991.0,Magical Golden Singing Cheeses/Hard Days Luck (#4.5),Orchestral Effect (d),dick walter
256878,The Muppet Show,1976.0,Liberace (#3.9),Never on Sunday,manos hatzidakis+billy towne+frank oz
537941,Melody Trail,1935.0,,Hold On Little Dogies Hold On,gene autry
445177,Free Tibet,1998.0,,Offering the Mandala to Compassion,the singing nuns of chuchikjall
444692,Freak Out,2003.0,,Love or Let Me Be Lonely,skip scarborough+jerry peters+anita poree+friends of distinction
578421,Playboy of Paris,1930.0,,In the Heart of Old Paree,richard a. whiting+newell chase
650671,The Bowery,1933.0,,Dear Little Boy of Mine,ernest ball
429442,Elvis: #1 Hit Performances,2007.0,,Cant Help Falling In Love,george david weiss+hugo peretti+luigi creatore+elvis presley
347934,Amoureuse,1992.0,,Hush Darling,gregory isacs
65281,Deixa-me Amar,2007.0,(#1.123),Solta,pedro khima
687841,The Tigger Movie,2000.0,,The Wonderful Thing about Tiggers,richard m. sherman+robert b. sherman+jim cummings+kath soucie
534330,Mars Attacks!,1996.0,,Indian Love Call,otto a. harbach+oscar hammerstein ii+rudolf friml+slim whitman
314979,Wan pîsu: One Piece,1999.0,,Wii ara!,hiroshi kitadani
215055,Smallville,2001.0,Pariah (#4.12),Deeper Water,minnie driver
129932,Kochav Nolad,2003.0,Final 2009 (#7.29),Ani Esh,ilay butner+roni dalumi
573921,Pekka ja Pätkä neekereinä,1960.0,,Älä unohda hymyä,toivo kärki+reino helismaa+esa pakarinen+masa niemi
677536,The Party Is Over,2015.0,,Merrigold,brad marrapodi+robert barbato+marbar duo
343211,Alien Autopsy,2006.0,,Step It Up,rob birch+nicholas hallam+the stereo mcs
615018,Silent Movie,1976.0,,Brazil,ary barroso
59436,Dancing with the Stars,2005.0,Week 6: Stevie Wonder Night (#16.11),I Just Called to Say I Love You,stevie wonder
218690,Som Brasil,2007.0,Djavan (#1.8),Azul,djavan+luiza possi
490509,Jawbreaker,1999.0,,I Believe You,hub moore+hub+arrangement with polygram film+tv music
121890,Isas stepz,2008.0,Teltturen (#2.26),Hop op fald ned og slide,gabriel utke acs+peter biker+jan rørdam
637272,Swing  Cowboy  Swing,1946.0,,Come Be My Sunshine,walt shrum+robert hoag+the rhythm rangers
341044,Agar Tum Na Hote,1983.0,,Ham To Hain Chui Mui,rahul dev burman+lata mangeshkar
88275,Fern Britton Meets...,2009.0,Dolly Parton (#1.1),Shine On,dolly parton
675297,The Naughty Twenties,1951.0,,Oh You Beautiful Doll,nat ayer+orchestra as background music during scene with young women wearing new style of bathing suit
462544,Hallows End,2003.0,,Hank and Harley,john evans+john evans band
396096,Comet Over Broadway,1938.0,,Dames,harry warren
188025,Private Practice,2007.0,Homeward Bound (#2.12),Love is All We Have,jesca hoop
456533,Graffiti meissä,2006.0,,Last Night I Dreamed of You,dj unique
12132,American Idol: The Search for a Superstar,2002.0,Top 13 Perform (#11.17),I Wish,joshua ledet
239761,The Blues,2003.0,Warming by the Devils Fire (#1.4),Train Rollin Blues,vasti jackson
415862,Dirty Deeds,2002.0,,Trouble,tim rogers+you am i  with bernard fanning
723187,White Rabbit,2013.0,,Blind,james rosnack  byron payne+shilli s. coe+nymphomatic+music for strip club scene
422744,Du-beat-e-o,1984.0,,I Want You,joan jett+kenny laguna+ritchie cordell
173657,One Tree Hill,2003.0,Some You Give Away (#4.9),Ice Age,pete yorn
135843,Late Show with David Letterman,1993.0,(#20.39),Baby Get Worse,divine fit
668708,The Land Before Time VIII: The Big Freeze,2001.0,,Family,michele brourman+amanda mcbroom+aria noelle curzon+tress macneille+anndi mcafee+thomas dekker+jeff bennett
626663,Sports Illustrated: The Making of Swimsuit 2012,2012.0,,A River to Consider,
711562,Vampires,1998.0,,Padres Wood,brad wilson+stone
598703,Roof Tops of Manhattan,1935.0,,When Irish Eyes Are Smiling,ernest ball
168562,Northern Exposure,1990.0,Our Wedding (#3.22),Itsy Bitsy Spider,
488795,J.C.,1972.0,,Fault Of Every Man,paul jarvis+bethany
165404,Nashville,2012.0,Move It on Over (#1.5),Sideshow,arron scherz+brad tursi+cast )
128649,Kimagure Orenji Rôdo,1987.0,,Futashikana I Love You,mizushima yasuhiro+wada kanako
721207,Whats Up Doc?,1950.0,,Whats the Matter with Father,egbert van alstyne
563011,Oceans Twelve,2004.0,,L.S.D. Partie,roland vincent
574711,Perfect Stranger,2007.0,,Troubled Waters,sam coslow+arthur johnston+cat power
696644,Tickets  Please,1935.0,,Doin the Raccoon,j. fred coots
337212,A+ Pollux,2002.0,,Pollux,
331919,A Chorus of Disapproval,1989.0,,Midnight Lady,chris blackwell
616037,Sing Me the Songs That Say I Love You: A Concert for Kate McGarrigle,2012.0,,Darlin Kate,emmylou harris+anna mcgarrigle+lily lanken
172731,One Tree Hill,2003.0,Deep Ocean Vast Sea (#7.6),All Time Low,stacy clark
174114,One Tree Hill,2003.0,We All Fall Down (#8.4),Sick Of Dreaming,alexander cardinale
192492,Rap Critic Reviews,2010.0,Loyal by Chris Brown  Feat. Lil Wayne and Tyga (#5.7),D.O.A.,lil wayne
5678,90210,2008.0,Were Not in Kansas Anymore (#1.1),I Am the Very Model of a Modern Major General,shenae grimes-beech
249153,The Inbetweeners,2008.0,Wills Dilemma (#3.3),Hummingbird,born ruffians
656318,The Devils Own,1997.0,,Voices of Spring  Op. 410,new york philharmonic+arrangement with sony music licensing
39371,CSI: Crime Scene Investigation,2000.0,Pledging Mr. Johnson (#1.4),Who Are You,pete townshend+the who
705265,Twilight on the Prairie,1944.0,,Salt Water Cowboy,redd evans+connie haines
441818,Flying,1986.0,,Champion (Easy Prey),lipstick
165151,Naruto: Shippûden,2007.0,,Shinkokyu,super beaver
263044,The Real World,1992.0,Tick  Tick  Cabo-oom! (#26.11),The Starving Artist,mimi page
234898,That Mitchell and Webb Look,2006.0,(#2.1),.,charles williams
727434,WrestleMania XXVII,2011.0,,End of Days,jim johnston+emphatic
700850,Touchons du bois,1933.0,,Ne dites quen rêvant,ralph erwin
498308,Katalin Varga,2009.0,,Brasov Traffic Report Jingle,roj
189560,Quatro por Quatro,1994.0,,Saudade,nana caymmi
595182,Rio  Eu Te Amo,2014.0,,Slow Motion Bossa Nova,celso fonseca
264549,The Ren & Stimpy Show,1991.0,Magical Golden Singing Cheeses/Hard Days Luck (#4.5),Scared Stiff,simon benson+eugenio grandi
672782,The Man in the Moon,1991.0,,Thats Alright,arthur crudup+elvis presley
535092,Mataharis,2007.0,,Sin documentos,andrés calamaro+maría vázquez+diego martín
3031,50 años de,2009.0,Canciones de amor (#2.7),Yo soy aquél,manuel alejandro+raphael
234812,That Girl,1966.0,Little Auction Annie (#1.8),That Girl Theme Song,sam denoff+earle hagen
715226,Vote for Huggett,1949.0,,Compliments Will Get You Nowhere,woolf phillips+jill allen
717390,War,2007.0,,China,space cowboy
310790,Valehtelijoiden klubi,1981.0,(#3.2),Musta Rudolf,robert norrby+eino grön+helge herala+leo lastumäki+aake kalliala+titta jokinen+olavi ahonen
463644,Happy Accidents,2000.0,,Coasting,vivian trimble+josephine wiggs+vivian trimble   with jon mattock
276616,The Tonight Show Starring Johnny Carson,1962.0,(1989-03-10),Johnnys Theme,paul anka
209430,Shaun the Sheep,2007.0,Lock Out (#2.10),Rock-a-bye Baby,
725355,Wings: Sky Force Heroes,2014.0,,Solo Flight,drake bell
120113,Independent Lens,1999.0,Heart of the Sea (#4.10),For Your Needs Away From Home,double naught spy car
148975,Marienhof,1992.0,Abschied von Lisa (#1.51),Due ragazze in me,gianna nannini
179357,Pastor Mike Online,2011.0,Frank Logsdon  Dewey Lockman and the NASB (#1.154),(Beware of) The Blob,burt bacharach+the 5 blobs
